state,zipcode,districtcode
27,55082,2706
27,55084,2708
27,55085,2702
27,55087,2701
27,55088,2701
27,55088,2702
27,55089,2702
27,55090,2704
27,55092,2706
27,55092,2708
27,55101,2704
27,55102,2704
27,55103,2704
27,55104,2704
27,55105,2704
27,55106,2704
27,55107,2704
27,55108,2704
27,55109,2704
27,55110,2704
27,55110,2706
27,55111,2705
27,55112,2704
27,55112,2705
27,55113,2704
27,55114,2704
27,55115,2704
27,55116,2704
27,55117,2704
27,55118,2702
27,55118,2704
27,55119,2704
27,55120,2702
27,55121,2702
27,55122,2702
27,55123,2702
27,55124,2702
27,55125,2704
27,55126,2704
27,55126,2706
27,55127,2704
27,55128,2704
27,55129,2704
27,55130,2704
27,55150,2702
27,55155,2704
27,55301,2706
27,55302,2706
27,55303,2706
27,55304,2703
27,55304,2706
27,55305,2703
27,55305,2705
27,55306,2702
27,55307,2707
27,55308,2706
27,55309,2706
27,55310,2707
27,55311,2703
27,55312,2707
27,55313,2706
27,55314,2707
27,55315,2706
27,55316,2703
27,55317,2703
27,55318,2703
27,55318,2706
27,55319,2706
27,55320,2706
27,55321,2706
27,55322,2706
27,55324,2707
27,55325,2707
27,55327,2703
27,55327,2706
27,55328,2703
27,55328,2706
27,55329,2706
27,55329,2707
27,55330,2706
27,55331,2703
27,55332,2701
27,55332,2707
27,55333,2701
27,55333,2707
27,55334,2701
27,55334,2707
27,55335,2701
27,55335,2707
27,55336,2707
27,55337,2702
27,55338,2707
27,55339,2706
27,55339,2707
27,55340,2703
27,55341,2706
27,55342,2707
27,55343,2703
27,55343,2705
27,55344,2703
27,55345,2703
27,55346,2703
27,55347,2703
27,55349,2706
27,55350,2707
27,55352,2702
27,55353,2706
27,55353,2707
27,55354,2707
27,55355,2707
27,55356,2703
27,55357,2703
27,55357,2706
27,55358,2706
27,55359,2703
27,55360,2706
27,55362,2706
27,55363,2706
27,55364,2703
27,55366,2707
27,55367,2706
27,55368,2706
27,55369,2703
27,55370,2707
27,55371,2706
27,55371,2708
27,55372,2702
27,55373,2703
27,55373,2706
27,55374,2703
27,55374,2706
27,55375,2703
27,55375,2706
27,55376,2706
27,55378,2702
27,55379,2702
27,55381,2707
27,55382,2706
27,55382,2707
27,55384,2703
27,55385,2707
27,55386,2703
27,55387,2703
27,55387,2706
27,55388,2703
27,55388,2706
27,55389,2706
27,55389,2707
27,55390,2706
27,55391,2703
27,55395,2706
27,55395,2707
27,55396,2707
27,55397,2706
27,55397,2707
27,55398,2706
27,55398,2708
27,55401,2705
27,55402,2705
27,55403,2705
27,55404,2705
27,55405,2705
27,55406,2705
27,55407,2705
27,55408,2705
27,55409,2705
27,55410,2705
27,55411,2705
27,55412,2705
27,55413,2705
27,55414,2705
27,55415,2705
27,55416,2705
27,55417,2705
27,55418,2704
27,55418,2705
27,55419,2705
27,55420,2703
27,55421,2705
27,55422,2705
27,55423,2703
27,55423,2705
27,55424,2705
27,55425,2703
27,55426,2703
27,55426,2705
27,55427,2705
27,55428,2703
27,55428,2705
27,55429,2703
27,55429,2705
27,55430,2703
27,55430,2705
27,55431,2703
27,55432,2704
27,55432,2705
27,55433,2703
27,55434,2706
27,55435,2703
27,55436,2703
27,55436,2705
27,55437,2703
27,55438,2703
27,55439,2703
27,55441,2703
27,55441,2705
27,55442,2703
27,55443,2703
27,55444,2703
27,55444,2705
27,55445,2703
27,55446,2703
27,55447,2703
27,55448,2703
27,55448,2706
27,55449,2704
27,55449,2706
27,55450,2705
27,55454,2705
27,55455,2705
27,55601,2708
27,55602,2708
27,55603,2708
27,55604,2708
27,55605,2708
27,55606,2708
27,55607,2708
27,55609,2708
27,55612,2708
27,55613,2708
27,55614,2708
27,55615,2708
27,55616,2708
27,55702,2708
27,55703,2708
27,55704,2708
27,55705,2708
27,55706,2708
27,55707,2708
27,55708,2708
27,55709,2708
27,55710,2708
27,55711,2708
27,55712,2708
27,55713,2708
27,55716,2708
27,55717,2708
27,55718,2708
27,55719,2708
27,55720,2708
27,55721,2708
27,55722,2708
27,55723,2708
27,55724,2708
27,55725,2708
27,55726,2708
27,55731,2708
27,55732,2708
27,55733,2708
27,55734,2708
27,55735,2708
27,55736,2708
27,55738,2708
27,55741,2708
27,55742,2708
27,55744,2708
27,55746,2708
27,55748,2708
27,55749,2708
27,55750,2708
27,55751,2708
27,55752,2708
27,55753,2708
27,55756,2708
27,55757,2708
27,55758,2708
27,55760,2708
27,55763,2708
27,55764,2708
27,55765,2708
27,55766,2708
27,55767,2708
27,55768,2708
27,55769,2708
27,55771,2708
27,55772,2708
27,55775,2708
27,55779,2708
27,55780,2708
27,55781,2708
27,55782,2708
27,55783,2708
27,55784,2708
27,55785,2708
27,55786,2708
27,55787,2708
27,55790,2708
27,55792,2708
27,55793,2708
27,55795,2708
27,55797,2708
27,55798,2708
27,55802,2708
27,55803,2708
27,55804,2708
27,55805,2708
27,55806,2708
27,55807,2708
27,55808,2708
27,55810,2708
27,55811,2708
27,55812,2708
27,55814,2708
27,55901,2701
27,55902,2701
27,55904,2701
27,55905,2701
27,55906,2701
27,55906,2702
27,55909,2701
27,55910,2701
27,55910,2702
27,55912,2701
27,55917,2701
27,55918,2701
27,55919,2701
27,55920,2701
27,55921,2701
27,55922,2701
27,55923,2701
27,55924,2701
27,55925,2701
27,55926,2701
27,55927,2701
27,55929,2701
27,55931,2701
27,55932,2701
27,55932,2702
27,55933,2701
27,55934,2701
27,55935,2701
27,55936,2701
27,55939,2701
27,55940,2701
27,55941,2701
27,55943,2701
27,55944,2701
27,55945,2702
27,55946,2702
27,55947,2701
27,55949,2701
27,55950,2701
27,55951,2701
27,55952,2701
27,55953,2701
27,55954,2701
27,55955,2701
27,55956,2701
27,55956,2702
27,55957,2702
27,55959,2701
27,55960,2701
27,55960,2702
27,55961,2701
27,55962,2701
27,55963,2701
27,55963,2702
27,55964,2701
27,55964,2702
27,55965,2701
27,55967,2701
27,55968,2702
27,55969,2701
27,55970,2701
27,55971,2701
27,55972,2701
27,55973,2701
27,55974,2701
27,55975,2701
27,55976,2701
27,55977,2701
27,55979,2701
27,55981,2702
27,55982,2701
27,55983,2702
27,55985,2701
27,55985,2702
27,55987,2701
27,55990,2701
27,55991,2701
27,55991,2702
27,55992,2702
27,56001,2701
27,56003,2701
27,56007,2701
27,56009,2701
27,56010,2701
27,56011,2701
27,56011,2702
27,56011,2706
27,56011,2707
27,56013,2701
27,56014,2701
27,56016,2701
27,56017,2701
27,56019,2701
27,56020,2701
27,56021,2701
27,56022,2701
27,56023,2701
27,56024,2701
27,56025,2701
27,56026,2701
27,56027,2701
27,56028,2701
27,56029,2701
27,56031,2701
27,56032,2701
27,56033,2701
27,56034,2701
27,56035,2701
27,56036,2701
27,56037,2701
27,56039,2701
27,56041,2701
27,56042,2701
27,56043,2701
27,56044,2701
27,56044,2707
27,56045,2701
27,56046,2701
27,56047,2701
27,56048,2701
27,56050,2701
27,56051,2701
27,56052,2701
27,56054,2701
27,56054,2707
27,56055,2701
27,56056,2701
27,56057,2701
27,56058,2701
27,56058,2707
27,56060,2701
27,56062,2701
27,56063,2701
27,56065,2701
27,56068,2701
27,56069,2701
27,56071,2701
27,56071,2702
27,56072,2701
27,56073,2701
27,56074,2701
27,56075,2701
27,56078,2701
27,56080,2701
27,56081,2701
27,56082,2701
27,56083,2701
27,56083,2707
27,56085,2701
27,56085,2707
27,56087,2701
27,56087,2707
27,56088,2701
27,56089,2701
27,56090,2701
27,56091,2701
27,56093,2701
27,56096,2701
27,56097,2701
27,56098,2701
27,56101,2701
27,56101,2707
27,56110,2701
27,56111,2701
27,56113,2707
27,56114,2707
27,56115,2707
27,56116,2701
27,56117,2701
27,56118,2701
27,56119,2701
27,56120,2701
27,56121,2701
27,56122,2701
27,56122,2707
27,56123,2707
27,56125,2707
27,56127,2701
27,56128,2701
27,56128,2707
27,56129,2701
27,56131,2701
27,56131,2707
27,56132,2707
27,56134,2701
27,56136,2707
27,56137,2701
27,56137,2707
27,56138,2701
27,56139,2707
27,56140,2707
27,56141,2701
27,56141,2707
27,56142,2707
27,56143,2701
27,56144,2701
27,56144,2707
27,56145,2701
27,56145,2707
27,56146,2701
27,56147,2701
27,56149,2707
27,56150,2701
27,56151,2707
27,56152,2707
27,56153,2701
27,56155,2701
27,56156,2701
27,56157,2707
27,56158,2701
27,56159,2701
27,56160,2701
27,56161,2701
27,56162,2701
27,56164,2707
27,56165,2701
27,56166,2707
27,56167,2701
27,56168,2701
27,56169,2707
27,56170,2707
27,56171,2701
27,56172,2707
27,56173,2701
27,56174,2707
27,56175,2707
27,56176,2701
27,56177,2707
27,56178,2707
27,56180,2707
27,56181,2701
27,56183,2707
27,56185,2701
27,56186,2707
27,56187,2701
27,56201,2707
27,56207,2707
27,56208,2707
27,56209,2707
27,56210,2707
27,56211,2707
27,56212,2707
27,56214,2707
27,56215,2707
27,56216,2707
27,56218,2707
27,56219,2707
27,56220,2707
27,56221,2707
27,56222,2707
27,56223,2707
27,56224,2707
27,56225,2707
27,56226,2707
27,56227,2707
27,56228,2707
27,56229,2707
27,56230,2707
27,56231,2707
27,56232,2707
27,56235,2707
27,56236,2707
27,56237,2707
27,56239,2707
27,56240,2707
27,56241,2707
27,56243,2707
27,56244,2707
27,56245,2707
27,56248,2707
27,56249,2707
27,56251,2707
27,56252,2707
27,56253,2707
27,56255,2707
27,56256,2707
27,56257,2707
27,56258,2707
27,56260,2707
27,56262,2707
27,56263,2707
27,56264,2707
27,56265,2707
27,56266,2701
27,56266,2707
27,56267,2707
27,56270,2707
27,56271,2707
27,56273,2707
27,56274,2707
27,56276,2707
27,56277,2707
27,56278,2707
27,56279,2707
27,56280,2707
27,56281,2707
27,56282,2707
27,56283,2707
27,56284,2707
27,56285,2707
27,56287,2707
27,56288,2707
27,56289,2707
27,56291,2707
27,56292,2707
27,56293,2707
27,56294,2707
27,56295,2707
27,56296,2707
27,56297,2707
27,56301,2706
27,56303,2706
27,56304,2706
27,56307,2706
27,56307,2707
27,56308,2707
27,56309,2707
27,56310,2706
27,56310,2707
27,56311,2707
27,56312,2707
27,56313,2708
27,56314,2706
27,56314,2708
27,56315,2707
27,56316,2707
27,56318,2707
27,56318,2708
27,56319,2707
27,56320,2706
27,56321,2706
27,56323,2707
27,56324,2707
27,56325,2707
27,56326,2707
27,56327,2707
27,56328,2708
27,56329,2706
27,56329,2708
27,56330,2706
27,56330,2708
27,56331,2707
27,56332,2707
27,56334,2707
27,56335,2707
27,56336,2707
27,56338,2708
27,56339,2707
27,56340,2706
27,56340,2707
27,56340,2708
27,56342,2708
27,56343,2707
27,56345,2708
27,56347,2707
27,56349,2707
27,56350,2708
27,56352,2707
27,56353,2708
27,56354,2707
27,56355,2707
27,56356,2707
27,56357,2706
27,56357,2708
27,56358,2708
27,56359,2708
27,56360,2707
27,56361,2707
27,56362,2706
27,56362,2707
27,56363,2708
27,56364,2708
27,56367,2706
27,56368,2706
27,56368,2707
27,56369,2706
27,56371,2707
27,56373,2706
27,56373,2708
27,56374,2706
27,56375,2706
27,56376,2707
27,56377,2706
27,56378,2707
27,56379,2706
27,56381,2707
27,56382,2707
27,56382,2708
27,56384,2708
27,56385,2707
27,56386,2708
27,56387,2706
27,56389,2707
27,56401,2708
27,56425,2708
27,56431,2708
27,56433,2708
27,56434,2707
27,56434,2708
27,56435,2708
27,56436,2708
27,56437,2707
27,56438,2707
27,56440,2707
27,56441,2708
27,56442,2708
27,56443,2707
27,56443,2708
27,56444,2708
27,56446,2707
27,56447,2708
27,56448,2708
27,56449,2708
27,56450,2708
27,56452,2708
27,56453,2707
27,56455,2708
27,56456,2708
27,56458,2708
27,56461,2708
27,56464,2707
27,56464,2708
27,56465,2708
27,56466,2707
27,56466,2708
27,56467,2708
27,56468,2708
27,56469,2708
27,56470,2707
27,56470,2708
27,56472,2708
27,56473,2708
27,56474,2708
27,56475,2708
27,56477,2707
27,56477,2708
27,56479,2707
27,56479,2708
27,56481,2707
27,56481,2708
27,56482,2707
27,56482,2708
27,56484,2708
27,56501,2707
27,56510,2707
27,56511,2707
27,56514,2707
27,56515,2707
27,56516,2707
27,56517,2707
27,56518,2707
27,56519,2707
27,56520,2707
27,56521,2707
27,56522,2707
27,56523,2707
27,56524,2707
27,56525,2707
27,56527,2707
27,56528,2707
27,56529,2707
27,56531,2707
27,56533,2707
27,56534,2707
27,56535,2707
27,56536,2707
27,56537,2707
27,56540,2707
27,56541,2707
27,56542,2707
27,56543,2707
27,56544,2707
27,56545,2707
27,56546,2707
27,56547,2707
27,56548,2707
27,56549,2707
27,56550,2707
27,56551,2707
27,56552,2707
27,56553,2707
27,56554,2707
27,56556,2707
27,56557,2707
27,56560,2707
27,56565,2707
27,56566,2707
27,56567,2707
27,56568,2707
27,56569,2707
27,56570,2707
27,56571,2707
27,56572,2707
27,56573,2707
27,56574,2707
27,56575,2707
27,56576,2707
27,56577,2707
27,56578,2707
27,56579,2707
27,56580,2707
27,56581,2707
27,56583,2707
27,56584,2707
27,56585,2707
27,56586,2707
27,56587,2707
27,56588,2707
27,56589,2707
27,56590,2707
27,56591,2707
27,56592,2707
27,56593,2707
27,56594,2707
27,56601,2707
27,56601,2708
27,56621,2707
27,56623,2707
27,56623,2708
27,56626,2708
27,56627,2708
27,56628,2708
27,56629,2708
27,56630,2707
27,56630,2708
27,56633,2708
27,56634,2707
27,56636,2708
27,56637,2708
27,56639,2708
27,56641,2708
27,56644,2707
27,56646,2707
27,56647,2708
27,56649,2708
27,56650,2707
27,56650,2708
27,56651,2707
27,56652,2707
27,56653,2708
27,56654,2708
27,56655,2708
27,56657,2708
27,56658,2708
27,56659,2708
27,56660,2708
27,56661,2708
27,56662,2708
27,56663,2708
27,56666,2707
27,56667,2707
27,56667,2708
27,56668,2708
27,56669,2708
27,56670,2707
27,56670,2708
27,56671,2707
27,56672,2708
27,56673,2707
27,56676,2707
27,56678,2707
27,56678,2708
27,56680,2708
27,56681,2708
27,56683,2708
27,56684,2707
27,56685,2707
27,56686,2707
27,56687,2707
27,56688,2708
27,56701,2707
27,56710,2707
27,56711,2707
27,56713,2707
27,56714,2707
27,56715,2707
27,56716,2707
27,56720,2707
27,56721,2707
27,56722,2707
27,56723,2707
27,56724,2707
27,56725,2707
27,56726,2707
27,56727,2707
27,56728,2707
27,56729,2707
27,56731,2707
27,56732,2707
27,56733,2707
27,56734,2707
27,56735,2707
27,56736,2707
27,56737,2707
27,56738,2707
27,56741,2707
27,56742,2707
27,56744,2707
27,56748,2707
27,56750,2707
27,56751,2707
27,56754,2707
27,56755,2707
27,56756,2707
27,56757,2707
27,56758,2707
27,56759,2707
27,56760,2707
27,56761,2707
27,56762,2707
27,56763,2707
27,57026,2707
27,57030,2701
27,57068,2701
27,58225,2707
28,38326,2801
28,38601,2801
28,38603,2801
28,38606,2801
28,38606,2802
28,38610,2801
28,38611,2801
28,38614,2802
28,38617,2802
28,38618,2801
28,38619,2801
28,38619,2802
28,38620,2802
28,38621,2802
28,38622,2802
28,38623,2802
28,38625,2801
28,38626,2802
28,38627,2801
28,38629,2801
28,38630,2802
28,38631,2802
28,38632,2801
28,38633,2801
28,38635,2801
28,38637,2801
28,38639,2802
28,38641,2801
28,38642,2801
28,38643,2802
28,38644,2802
28,38645,2802
28,38646,2802
28,38647,2801
28,38650,2801
28,38651,2801
28,38652,2801
28,38654,2801
28,38655,2801
28,38658,2802
28,38659,2801
28,38661,2801
28,38663,2801
28,38664,2802
28,38665,2801
28,38665,2802
28,38666,2802
28,38668,2801
28,38670,2802
28,38671,2801
28,38672,2801
28,38673,2801
28,38674,2801
28,38676,2802
28,38677,2801
28,38680,2801
28,38683,2801
28,38685,2801
28,38701,2802
28,38702,2802
28,38703,2802
28,38704,2802
28,38720,2802
28,38721,2802
28,38722,2802
28,38723,2802
28,38725,2802
28,38726,2802
28,38730,2802
28,38731,2802
28,38732,2802
28,38736,2802
28,38737,2802
28,38738,2802
28,38740,2802
28,38744,2802
28,38745,2802
28,38746,2802
28,38748,2802
28,38749,2802
28,38751,2802
28,38753,2802
28,38754,2802
28,38756,2802
28,38759,2802
28,38760,2802
28,38761,2802
28,38762,2802
28,38764,2802
28,38765,2802
28,38767,2802
28,38768,2802
28,38769,2802
28,38771,2802
28,38772,2802
28,38773,2802
28,38774,2802
28,38778,2802
28,38781,2802
28,38801,2801
28,38804,2801
28,38821,2801
28,38824,2801
28,38826,2801
28,38827,2801
28,38828,2801
28,38829,2801
28,38833,2801
28,38834,2801
28,38838,2801
28,38841,2801
28,38843,2801
28,38844,2801
28,38846,2801
28,38847,2801
28,38848,2801
28,38849,2801
28,38850,2801
28,38851,2801
28,38852,2801
28,38855,2801
28,38856,2801
28,38857,2801
28,38858,2801
28,38859,2801
28,38860,2801
28,38862,2801
28,38863,2801
28,38864,2801
28,38865,2801
28,38866,2801
28,38868,2801
28,38869,2801
28,38870,2801
28,38871,2801
28,38873,2801
28,38876,2801
28,38878,2801
28,38879,2801
28,38901,2802
28,38913,2801
28,38914,2801
28,38914,2802
28,38915,2801
28,38916,2801
28,38917,2802
28,38920,2802
28,38921,2802
28,38922,2802
28,38923,2802
28,38924,2802
28,38925,2801
28,38925,2802
28,38927,2802
28,38928,2802
28,38929,2801
28,38929,2802
28,38930,2802
28,38940,2802
28,38941,2802
28,38943,2802
28,38944,2802
28,38945,2802
28,38946,2802
28,38947,2802
28,38948,2802
28,38949,2801
28,38950,2802
28,38951,2801
28,38952,2802
28,38953,2802
28,38954,2802
28,38957,2802
28,38958,2802
28,38961,2802
28,38962,2802
28,38963,2802
28,38964,2802
28,38965,2801
28,38965,2802
28,38966,2802
28,38967,2802
28,39038,2802
28,39039,2802
28,39040,2802
28,39041,2802
28,39042,2803
28,39044,2803
28,39045,2802
28,39046,2802
28,39046,2803
28,39047,2803
28,39051,2802
28,39051,2803
28,39054,2802
28,39056,2802
28,39057,2803
28,39059,2802
28,39061,2802
28,39062,2803
28,39063,2802
28,39066,2802
28,39067,2802
28,39069,2802
28,39071,2802
28,39071,2803
28,39073,2803
28,39074,2803
28,39078,2802
28,39079,2802
28,39082,2803
28,39083,2802
28,39086,2802
28,39088,2802
28,39090,2802
28,39092,2803
28,39094,2802
28,39094,2803
28,39095,2802
28,39096,2802
28,39097,2802
28,39108,2801
28,39108,2802
28,39110,2802
28,39110,2803
28,39111,2803
28,39113,2802
28,39114,2803
28,39115,2802
28,39116,2803
28,39117,2803
28,39119,2803
28,39120,2802
28,39120,2803
28,39140,2803
28,39144,2802
28,39145,2803
28,39146,2802
28,39149,2803
28,39150,2802
28,39152,2803
28,39153,2803
28,39154,2802
28,39156,2802
28,39157,2802
28,39157,2803
28,39159,2802
28,39160,2802
28,39162,2802
28,39166,2802
28,39167,2803
28,39168,2803
28,39168,2804
28,39169,2802
28,39170,2802
28,39174,2802
28,39175,2802
28,39176,2802
28,39177,2802
28,39179,2802
28,39180,2802
28,39183,2802
28,39189,2802
28,39189,2803
28,39191,2802
28,39191,2803
28,39192,2802
28,39193,2803
28,39194,2802
28,39201,2802
28,39201,2803
28,39202,2802
28,39202,2803
28,39203,2802
28,39203,2803
28,39204,2802
28,39204,2803
28,39206,2802
28,39206,2803
28,39208,2803
28,39209,2802
28,39209,2803
28,39211,2802
28,39211,2803
28,39212,2802
28,39212,2803
28,39213,2802
28,39213,2803
28,39216,2802
28,39216,2803
28,39217,2802
28,39218,2803
28,39232,2803
28,39269,2803
28,39272,2802
28,39301,2803
28,39305,2803
28,39307,2803
28,39309,2803
28,39320,2803
28,39322,2804
28,39323,2803
28,39325,2803
28,39326,2803
28,39327,2803
28,39328,2803
28,39330,2803
28,39332,2803
28,39335,2803
28,39336,2803
28,39337,2803
28,39338,2803
28,39339,2801
28,39341,2801
28,39341,2803
28,39342,2803
28,39345,2803
28,39346,2801
28,39346,2803
28,39347,2803
28,39348,2803
28,39350,2801
28,39350,2802
28,39350,2803
28,39352,2803
28,39354,2801
28,39354,2803
28,39355,2803
28,39355,2804
28,39356,2803
28,39358,2803
28,39359,2803
28,39360,2803
28,39360,2804
28,39361,2803
28,39362,2804
28,39363,2803
28,39364,2803
28,39365,2802
28,39365,2803
28,39366,2803
28,39366,2804
28,39367,2804
28,39401,2803
28,39401,2804
28,39402,2803
28,39402,2804
28,39406,2804
28,39421,2803
28,39421,2804
28,39422,2803
28,39423,2804
28,39425,2804
28,39426,2804
28,39427,2803
28,39428,2803
28,39429,2803
28,39429,2804
28,39437,2804
28,39439,2803
28,39439,2804
28,39440,2804
28,39443,2803
28,39443,2804
28,39451,2804
28,39452,2804
28,39455,2804
28,39456,2804
28,39459,2804
28,39461,2804
28,39462,2804
28,39464,2804
28,39465,2804
28,39466,2804
28,39470,2804
28,39474,2803
28,39475,2804
28,39476,2804
28,39477,2804
28,39478,2803
28,39478,2804
28,39479,2803
28,39479,2804
28,39480,2803
28,39480,2804
28,39481,2803
28,39482,2803
28,39482,2804
28,39483,2803
28,39483,2804
28,39501,2804
28,39503,2804
28,39507,2804
28,39520,2804
28,39525,2804
28,39530,2804
28,39531,2804
28,39532,2804
28,39534,2804
28,39540,2804
28,39553,2804
28,39556,2804
28,39560,2804
28,39561,2804
28,39562,2804
28,39563,2804
28,39564,2804
28,39565,2804
28,39567,2804
28,39571,2804
28,39572,2804
28,39573,2804
28,39574,2804
28,39576,2804
28,39577,2804
28,39581,2804
28,39601,2803
28,39629,2803
28,39630,2803
28,39631,2803
28,39633,2803
28,39635,2803
28,39638,2803
28,39641,2803
28,39643,2803
28,39643,2804
28,39645,2803
28,39647,2803
28,39648,2803
28,39652,2803
28,39653,2802
28,39653,2803
28,39654,2803
28,39656,2803
28,39657,2803
28,39661,2803
28,39662,2803
28,39663,2803
28,39664,2803
28,39665,2803
28,39666,2803
28,39667,2803
28,39667,2804
28,39668,2802
28,39668,2803
28,39669,2803
28,39701,2801
28,39702,2801
28,39705,2801
28,39730,2801
28,39735,2801
28,39736,2801
28,39737,2801
28,39739,2803
28,39740,2801
28,39741,2801
28,39743,2801
28,39743,2803
28,39744,2801
28,39745,2801
28,39745,2802
28,39746,2801
28,39747,2802
28,39750,2801
28,39750,2803
28,39751,2801
28,39752,2801
28,39755,2801
28,39756,2801
28,39759,2801
28,39759,2803
28,39760,2803
28,39762,2803
28,39766,2801
28,39767,2801
28,39767,2802
28,39769,2801
28,39769,2803
28,39771,2801
28,39772,2801
28,39773,2801
28,39776,2801
29,51640,2906
29,52542,2906
29,52573,2906
29,52626,2906
29,63005,2902
29,63010,2902
29,63010,2903
29,63011,2902
29,63012,2903
29,63012,2908
29,63013,2903
29,63014,2903
29,63015,2903
29,63015,2908
29,63016,2903
29,63016,2908
29,63017,2902
29,63019,2903
29,63019,2908
29,63020,2908
29,63021,2902
29,63023,2903
29,63023,2908
29,63025,2902
29,63025,2903
29,63026,2902
29,63026,2903
29,63028,2903
29,63028,2908
29,63030,2908
29,63031,2901
29,63033,2901
29,63034,2901
29,63036,2908
29,63037,2903
29,63038,2902
29,63039,2903
29,63040,2902
29,63041,2903
29,63041,2908
29,63042,2901
29,63043,2901
29,63043,2902
29,63044,2901
29,63044,2902
29,63045,2901
29,63047,2908
29,63048,2903
29,63049,2902
29,63049,2903
29,63050,2903
29,63050,2908
29,63051,2903
29,63052,2903
29,63053,2903
29,63055,2903
29,63056,2903
29,63057,2903
29,63060,2903
29,63061,2903
29,63068,2903
29,63069,2902
29,63069,2903
29,63070,2903
29,63070,2908
29,63071,2908
29,63072,2903
29,63072,2908
29,63073,2903
29,63074,2901
29,63074,2902
29,63077,2903
29,63079,2903
29,63080,2903
29,63080,2908
29,63084,2903
29,63087,2908
29,63088,2902
29,63089,2903
29,63090,2903
29,63091,2903
29,63101,2901
29,63102,2901
29,63103,2901
29,63104,2901
29,63105,2901
29,63105,2902
29,63106,2901
29,63107,2901
29,63108,2901
29,63109,2901
29,63110,2901
29,63111,2901
29,63112,2901
29,63113,2901
29,63114,2901
29,63114,2902
29,63115,2901
29,63116,2901
29,63117,2901
29,63117,2902
29,63118,2901
29,63119,2901
29,63119,2902
29,63120,2901
29,63121,2901
29,63122,2901
29,63122,2902
29,63123,2901
29,63123,2902
29,63124,2901
29,63124,2902
29,63125,2901
29,63125,2902
29,63126,2902
29,63127,2902
29,63128,2902
29,63129,2902
29,63130,2901
29,63130,2902
29,63131,2902
29,63132,2901
29,63132,2902
29,63133,2901
29,63134,2901
29,63135,2901
29,63136,2901
29,63137,2901
29,63138,2901
29,63139,2901
29,63140,2901
29,63141,2901
29,63141,2902
29,63143,2901
29,63144,2901
29,63144,2902
29,63146,2901
29,63146,2902
29,63147,2901
29,63155,2901
29,63301,2902
29,63301,2903
29,63303,2902
29,63303,2903
29,63304,2902
29,63304,2903
29,63330,2906
29,63332,2903
29,63333,2903
29,63334,2903
29,63334,2906
29,63336,2906
29,63339,2906
29,63341,2902
29,63341,2903
29,63343,2903
29,63343,2906
29,63344,2903
29,63344,2906
29,63345,2906
29,63347,2903
29,63348,2903
29,63349,2903
29,63350,2903
29,63351,2903
29,63352,2904
29,63352,2906
29,63353,2906
29,63357,2903
29,63359,2903
29,63359,2906
29,63361,2903
29,63362,2903
29,63363,2903
29,63366,2902
29,63366,2903
29,63367,2903
29,63368,2902
29,63368,2903
29,63369,2903
29,63370,2903
29,63373,2903
29,63376,2902
29,63376,2903
29,63377,2903
29,63379,2903
29,63381,2903
29,63382,2906
29,63383,2903
29,63384,2903
29,63384,2906
29,63385,2902
29,63385,2903
29,63386,2903
29,63387,2903
29,63388,2903
29,63389,2903
29,63390,2903
29,63401,2906
29,63430,2906
29,63431,2906
29,63432,2906
29,63433,2906
29,63434,2906
29,63435,2906
29,63436,2906
29,63437,2906
29,63438,2906
29,63439,2906
29,63440,2906
29,63441,2906
29,63443,2906
29,63445,2906
29,63446,2906
29,63447,2906
29,63448,2906
29,63450,2906
29,63451,2906
29,63452,2906
29,63453,2906
29,63454,2906
29,63456,2906
29,63457,2906
29,63458,2906
29,63459,2906
29,63460,2906
29,63461,2906
29,63462,2906
29,63463,2906
29,63464,2906
29,63465,2906
29,63467,2906
29,63468,2906
29,63469,2906
29,63471,2906
29,63472,2906
29,63473,2906
29,63474,2906
29,63501,2906
29,63530,2906
29,63531,2906
29,63532,2906
29,63533,2906
29,63534,2906
29,63535,2906
29,63536,2906
29,63537,2906
29,63538,2906
29,63539,2906
29,63540,2906
29,63541,2906
29,63543,2906
29,63544,2906
29,63545,2906
29,63546,2906
29,63547,2906
29,63548,2906
29,63549,2906
29,63551,2906
29,63552,2906
29,63555,2906
29,63556,2906
29,63557,2906
29,63558,2906
29,63559,2906
29,63560,2906
29,63561,2906
29,63563,2906
29,63565,2906
29,63566,2906
29,63567,2906
29,63601,2908
29,63620,2908
29,63621,2908
29,63622,2908
29,63623,2908
29,63624,2908
29,63625,2908
29,63626,2908
29,63627,2908
29,63628,2908
29,63629,2908
29,63630,2908
29,63631,2908
29,63633,2908
29,63636,2908
29,63637,2908
29,63638,2908
29,63640,2908
29,63645,2908
29,63648,2908
29,63650,2908
29,63653,2908
29,63654,2908
29,63655,2908
29,63656,2908
29,63660,2908
29,63662,2908
29,63663,2908
29,63664,2908
29,63665,2908
29,63666,2908
29,63670,2908
29,63673,2908
29,63674,2908
29,63675,2908
29,63701,2908
29,63703,2908
29,63730,2908
29,63732,2908
29,63735,2908
29,63736,2908
29,63738,2908
29,63739,2908
29,63740,2908
29,63742,2908
29,63743,2908
29,63744,2908
29,63745,2908
29,63746,2908
29,63747,2908
29,63748,2908
29,63750,2908
29,63751,2908
29,63755,2908
29,63758,2908
29,63760,2908
29,63763,2908
29,63764,2908
29,63766,2908
29,63767,2908
29,63769,2908
29,63770,2908
29,63771,2908
29,63774,2908
29,63775,2908
29,63780,2908
29,63781,2908
